"lessonNumber","lessonKey","section","syllabusId","objectiveId","atomicObjective","defaultVisibleTeachingEvidence","materialTypes","materialTitles","questionIds","pastPaperReference","reviewStatus","desktopEvidence","mobileEvidence","confidence"
"048","REV-P1","Review","S6.02.R","S6.02.R","Diagnose and connect S6.02 in an integrated response.","Section 5: System software","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S6.03.R","S6.03.R","Diagnose and connect S6.03 in an integrated response.","Section 6: Security, privacy and data integrity","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S6.04.R","S6.04.R","Diagnose and connect S6.04 in an integrated response.","Section 7: Ethics and ownership","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S6.05.R","S6.05.R","Diagnose and connect S6.05 in an integrated response.","Section 8: Databases","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S6.06.R","S6.06.R","Diagnose and connect S6.06 in an integrated response.","Section 1: Information representation","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S6.07.R","S6.07.R","Diagnose and connect S6.07 in an integrated response.","Section 2: Communication","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S6.08.R","S6.08.R","Diagnose and connect S6.08 in an integrated response.","Section 3: Hardware","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S7.01.R","S7.01.R","Diagnose and connect S7.01 in an integrated response.","Section 4: Processor fundamentals","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S7.02.R","S7.02.R","Diagnose and connect S7.02 in an integrated response.","Section 5: System software","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S7.03.R","S7.03.R","Diagnose and connect S7.03 in an integrated response.","Section 6: Security, privacy and data integrity","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S7.04.R","S7.04.R","Diagnose and connect S7.04 in an integrated response.","Section 7: Ethics and ownership","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S7.05.R","S7.05.R","Diagnose and connect S7.05 in an integrated response.","Section 8: Databases","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S7.06.R","S7.06.R","Diagnose and connect S7.06 in an integrated response.","Section 1: Information representation","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.01.R","S8.01.R","Diagnose and connect S8.01 in an integrated response.","Section 2: Communication","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.02.R","S8.02.R","Diagnose and connect S8.02 in an integrated response.","Section 3: Hardware","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.03.R","S8.03.R","Diagnose and connect S8.03 in an integrated response.","Section 4: Processor fundamentals","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.04.R","S8.04.R","Diagnose and connect S8.04 in an integrated response.","Section 5: System software","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.05.R","S8.05.R","Diagnose and connect S8.05 in an integrated response.","Section 6: Security, privacy and data integrity","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.06.R","S8.06.R","Diagnose and connect S8.06 in an integrated response.","Section 7: Ethics and ownership","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.07.R","S8.07.R","Diagnose and connect S8.07 in an integrated response.","Section 8: Databases","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.08.R","S8.08.R","Diagnose and connect S8.08 in an integrated response.","Section 1: Information representation","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.09.R","S8.09.R","Diagnose and connect S8.09 in an integrated response.","Section 2: Communication","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.10.R","S8.10.R","Diagnose and connect S8.10 in an integrated response.","Section 3: Hardware","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"048","REV-P1","Review","S8.11.R","S8.11.R","Diagnose and connect S8.11 in an integrated response.","Section 4: Processor fundamentals","","","","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-048.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-048.png","high"
"049","S9-L01","9","S9.01","S9.01.A01","Show an understanding of abstraction","Abstraction, its purpose/benefits and creation of an abstract model","analogy | flow | worked-example | reviewed-visual","Reduce a complex problem to a teachable model | Mechanism in examinable order | Abstraction, its purpose/benefits and creation of an abstract model: complete worked route | Abstraction: keep the details that affect the algorithm","V3-Q-L046-02 | V3-Q-L046-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-049.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-049.png","high"
"049","S9-L01","9","S9.01","S9.01.A02","Need for and benefits of using abstraction","Abstraction, its purpose/benefits and creation of an abstract model","analogy | flow | worked-example | reviewed-visual","Reduce a complex problem to a teachable model | Mechanism in examinable order | Abstraction, its purpose/benefits and creation of an abstract model: complete worked route | Abstraction: keep the details that affect the algorithm","V3-Q-L046-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-049.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-049.png","high"
"049","S9-L01","9","S9.01","S9.01.A03","Describe the purpose of abstraction","Abstraction, its purpose/benefits and creation of an abstract model","analogy | flow | worked-example | reviewed-visual","Reduce a complex problem to a teachable model | Mechanism in examinable order | Abstraction, its purpose/benefits and creation of an abstract model: complete worked route | Abstraction: keep the details that affect the algorithm","V3-Q-L046-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-049.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-049.png","high"
"049","S9-L01","9","S9.01","S9.01.A04","Produce an abstract model of a system by only including essential details","Abstraction, its purpose/benefits and creation of an abstract model","analogy | flow | worked-example | reviewed-visual","Reduce a complex problem to a teachable model | Mechanism in examinable order | Abstraction, its purpose/benefits and creation of an abstract model: complete worked route | Abstraction: keep the details that affect the algorithm","V3-Q-L046-01 | V3-Q-L046-02 | V3-Q-L046-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-049.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-049.png","high"
"050","S9-L02","9","S9.02","S9.02.A01","Describe and use decomposition","Decomposition and express a problem as modules: Decomposition and modular problem solving","flow | worked-example | reviewed-visual","Mechanism in examinable order | Decomposition and express a problem as modules: Decomposition and modular problem solving: complete worked route | Decomposition: split the problem into sub-problems","V3-Q-L047-01","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-050.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-050.png","high"
"050","S9-L02","9","S9.02","S9.02.A02","Break down problems into sub-problems leading to the concept of a program module (procedure / function)","Decomposition and express a problem as modules: Decomposition and modular problem solving","flow | worked-example | reviewed-visual","Mechanism in examinable order | Decomposition and express a problem as modules: Decomposition and modular problem solving: complete worked route | Decomposition: split the problem into sub-problems","V3-Q-L047-01 | V3-Q-L047-02 | V3-Q-L047-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-050.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-050.png","high"
"051","S9-L03","9","S9.03","S9.03.A01","Show understanding that an algorithm is a solution to a problem expressed as a sequence of defined steps","What an algorithm is","flow | worked-example | reviewed-visual","Mechanism in examinable order | What an algorithm is: complete worked route | An algorithm is a solution expressed as defined steps","V3-Q-L048-01 | V3-Q-L048-02 | V3-Q-L048-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-051.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-051.png","high"
"051","S9-L03","9","S9.04","S9.04.A01","Use suitable identifier names for the representation of data used by a problem and represent these using an identifier table","Choose meaningful identifier names and construct an identifier table","flow | worked-example | reviewed-visual","Mechanism in examinable order | Choose meaningful identifier names and construct an identifier table: complete worked route | Readable notation earns marks more easily","V3-Q-L048-01 | V3-Q-L048-02 | V3-Q-L048-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-051.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-051.png","high"
"052","S9-L04","9","S9.05","S9.05.A01","Write pseudocode that contains input, process and output","Input-process-output to design pseudocode solutions: Input-process-output solution design","flow | worked-example | reviewed-visual","Mechanism in examinable order | Input-process-output to design pseudocode solutions: Input-process-output solution design: complete worked route | Turn paragraphs into a design table","V3-Q-L049-01 | V3-Q-L049-02 | V3-Q-L049-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-052.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-052.png","high"
"053","S9-L05","9","S9.06","S9.06.A01","Write pseudocode using the three basic constructs of sequence, selection and iteration (repetition)","And use sequence, selection and iteration","flow | worked-example | reviewed-visual","Mechanism in examinable order | And use sequence, selection and iteration: complete worked route | Real algorithms usually combine the three structures","V3-Q-L050-01 | V3-Q-L050-02 | V3-Q-L050-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-053.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-053.png","high"
"054","S9-L06","9","S9.07","S9.07.A01","Document a simple algorithm using a structured English description, a flowchart or pseudocode","Structured English, flowcharts and pseudocode; convert between representations","flow | worked-example | reviewed-visual","Mechanism in examinable order | Structured English, flowcharts and pseudocode; convert between representations: complete worked route | Flowcharts use symbols to show control flow","V3-Q-L051-01 | V3-Q-L051-02 | V3-Q-L051-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-054.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-054.png","high"
"054","S9-L06","9","S9.07","S9.07.A02","Write pseudocode from: a structured English description; a flowchart","Structured English, flowcharts and pseudocode; convert between representations","flow | worked-example | reviewed-visual","Mechanism in examinable order | Structured English, flowcharts and pseudocode; convert between representations: complete worked route | Flowcharts use symbols to show control flow","V3-Q-L051-01 | V3-Q-L051-02 | V3-Q-L051-03","","reviewed","audits/course-v3-visual-evidence/full-pages/desktop/lesson-054.png","audits/course-v3-visual-evidence/full-pages/mobile-390/lesson-054.png","high"
