lesson,section_order,section_id,delivery_group,delivery_role,classroom_activity,minutes,title,status,content_hash
071,12,audit-trails,audit-trails,CORE,TEACH,,Audit trails support accountability and investigation,Classified,3c3bd058d17ed9fc3d31087ec88a10ec4b11787bd93cc77c999c5d177535a862
071,13,explanation-audit-trails,audit-trails,OPTIONAL,EXTEND,,Audit trails support accountability and investigation,Classified,2f2d72a4e5c8cca520f3fcf6c6759e4cc151f02bce44ca6249ac6a7444f937fc
071,14,compare,compare,CORE,TEACH,,"Compare by purpose, not by ""security word""",Classified,a04d8c9f53bcae5ead97533db2be5bf1969b49d1f57d7574fae375687845f641
071,15,explanation-compare,compare,OPTIONAL,EXTEND,,"Compare by purpose, not by ""security word""",Classified,1f08679e74e2ac29961155dcc893a9c74921d09b92015e1b4c93e58ff841bb89
071,16,tool,tool,OPTIONAL,TEACH,,Choose a proportionate strategy,Classified,70752dc98326589b221a4e022dfb82e2474480726f131c02e78c34b1d47f272e
071,17,rpo-tool,rpo-tool,CORE,TEACH,,Match backup frequency to acceptable data loss,Classified,7b6f93e1c7040b7a49beb53272461ac4e97d76e8b0260765cef9ae8aa9868204
071,18,explanation-rpo-tool,rpo-tool,OPTIONAL,EXTEND,,Match backup frequency to acceptable data loss,Classified,dda2c0b54d20d29fc85e6285d6c09ab4bef6a23895ad7132adee1e983c89bf8a
071,19,examples,examples,CORE,TEACH,,Four model answers with risk-control matching,Classified,3f350ddd845943fe71bfdead33f5505f256d19fd6a915a00d2bf07c074e3fc60
071,20,practice,practice,CORE,PRACTISE,,Short answers: recovery and evidence,Classified,03042805d9e180d4d8d9fe0e5ab557a7a3d5d03e3b3f575cf669166eaca5d69a
071,21,debug,debug,CORE,CHECK,,Fix the sentence before it loses marks,Classified,e41dd4c8b9f60cfe8101d1d74c1693162680d374b9599fa350ce5b04f10b6d4c
071,22,exam,exam,CORE,EXAM,,Original Cambridge-style questions with expandable MS,Classified,1eb29f06a2ff351c1867a2484902f72de15d3c420a499124ea4bddfa2309edb4
071,23,summary,summary,CORE,CHECK,,"Recovery needs copies, plans and evidence",Classified,abe7ba22d88a060d2122a1764a732fcf17eb3c3b0669ac917dd28678e6ba6648
071,24,homework,homework,AFTER_CLASS,HOMEWORK,,Homework tasks,Classified,8f1a9531b4050a6944c5b63ac7653f3fa738627ac1e2c46a378e265acd1e3900
072,1,overview,overview,CORE,TEACH,,"The right control depends on the risk, not on the fanciest keyword.",Classified,04f645653908ad61408b410eadb6d65003883fd6daffa8c6f99648542f742d9b
072,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,5fe04b11a0f04e43e1b436a591959a6a1d8e91b81d1b65d499aed71ce59a6b9d
072,3,hook,hook,CORE,ASK,,A school loses coursework because a shared drive failed. Which control best addresses the main risk?,Classified,f7a6df9b7e4fba4d0d33833966cb12ac951026b91810995db1aaa0b8d8b5815b
072,4,review-map,review-map,CORE,TEACH,,Section 6 review map: risk families and likely controls,Classified,d8bb4cc14240872406a020bc263357da2fbfc6e3fea00405b90aa72287041eb2
072,5,explanation-review-map,review-map,OPTIONAL,EXTEND,,Section 6 review map: risk families and likely controls,Classified,a7d89848eb8a5b5701f745cb3bc760c2ed4180e0cf0f739be8baa0543e2babbc
072,6,method,method,CORE,TEACH,,Use the four-part answer chain,Classified,b273abf9d99cde6dacc82d743a59e9553ba9d7a4a0e5d1b45721ec5ccb23aeaf
072,7,explanation-method,method,OPTIONAL,EXTEND,,Use the four-part answer chain,Classified,698d101adf5baf62aa5338d7493e387e9ec90029871c6793337cb9dde26a6c0b
072,8,controls,controls,CORE,TEACH,,Controls have different jobs,Classified,991115b6469c5006507ff5d263173e83b5993544688e0791cfbe56577f11f19b
072,9,explanation-controls,controls,OPTIONAL,EXTEND,,Controls have different jobs,Classified,e419b2bc090eb7445b5745c59bab35277e249cbe35aae423d532ff7974a2f2a2
072,10,compare,compare,CORE,TEACH,,Similar-looking controls: choose by mechanism,Classified,3ce6cbe917b3b221b2395cf43bf7108fcd563091e235faee59e4d925c58ade11
072,11,explanation-compare,compare,OPTIONAL,EXTEND,,Similar-looking controls: choose by mechanism,Classified,521e8a0fa621e59482ee34dfeaab45d5d197709b3ee3dabde4532e53b6c1172f
072,12,matcher,matcher,CORE,TEACH,,Select the best control for the scenario,Classified,0244ac70b977cf55c1f81a9d55308094243cc10a2cafdd7bc75b0282dcff938e
072,13,explanation-matcher,matcher,OPTIONAL,EXTEND,,Select the best control for the scenario,Classified,8365048192e5e0e012a2ddd1f88c19bb2bc9c6630e7a5a857e9a48b38acc3bee
072,14,diagnostic,diagnostic,CORE,TEACH,,Identify the risk family first,Classified,95246aae89c2569cdb1a6cf8cb18be51620d3d908909bd2659368492a038fa72
072,15,explanation-diagnostic,diagnostic,OPTIONAL,EXTEND,,Identify the risk family first,Classified,9e459d51435cbc748413b849259b5bd2b5b577b0d6544faa6d68485701adb27a
072,16,examples,examples,CORE,TEACH,,Four model answers that turn labels into marks,Classified,ca133082460f10370d8bea9b44df87edeedeab95b986567d3a8dd009b5004d75
072,17,practice,practice,CORE,PRACTISE,,"Use precise vocabulary, then expand into full explanations",Classified,6f23e29708b5e12ed903994be49568f7f6745fd64575415e97b5cf6798bc5090
072,18,debug,debug,CORE,CHECK,,Fix answers that sound secure but do not earn enough marks,Classified,7fe8645927d143496a4b10bfe08f0b8a3d644d43f1b938104970b926ba1559d8
072,19,exam,exam,CORE,EXAM,,Cambridge-style Section 6 review questions with expandable MS,Classified,f395c37542f52d0602df77a6ffa13a2a78d73db4c0b03d6c8f25e920abbf6c86
072,20,summary,summary,CORE,CHECK,,Section 6 review in six exam-ready sentences,Classified,d932823379857f30db6773332f0d297bce4f6b6c5139eb61d6be57e8af487f70
072,21,homework,homework,AFTER_CLASS,HOMEWORK,,"Make the review useful, not decorative",Classified,eeeb0f1df54ae1cc46080142c05098df2fd62c75d0a333ef1b4061ed2794a49e
073,1,stage2-completion,stage2-completion,CORE,TEACH,,"Professional ethics, professional bodies and ethical decisions",Classified,d112d824be2469821896a7f2fed048c74a66f946ddb6e40adb883cd579bcf5ef
073,2,explanation-stakeholders,stakeholders,CORE,TEACH,,Ethical answers start with stakeholders,Classified,eb8d2fd31c6953890f468e4394f9b55438fdf75778935ed7bbe729624808e3a8
073,3,stage2-practice,stage2-practice,CORE,PRACTISE,,"Professional ethics, professional bodies and ethical decisions: apply and assess",Classified,558611b55cc1c059ec8d22994ffb9a6610e8e5ada9b93bd9a9ae586498744977
073,4,overview,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Just because a system can do it does not mean it should.,Classified,aab76949bfea144db934881761104ab38a55827f7975832495969cfd237fa4a0
073,5,delivery-02,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Why this matters,Classified,327ddd5f5a46b5c34bd31388cb1cfc2367b1aee69b57c6b5cdf7d023187a340a
073,6,hook,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,A school can install software that records every website students visit. Should it?,Classified,ec3fcacf68f6a8b3ca2e28e9f77c7d0a5cdb7012261938a169ee80291c5f3c62
073,7,ethics,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Ethics is about responsible decision-making,Classified,ce575d621ec9a1fdde124e6209bcc1f1825ac6856aec7f9b06a0089a8cfab459
073,8,explanation-ethics,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Ethics is about responsible decision-making,Classified,7b31d4340bed7b4f36d93554baafa8a78e4335aa3c626c870f326a05b5eec88a
073,9,stakeholders,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Ethical answers start with stakeholders,Classified,65490dbdb3a21f2c7ec80559a463b21534bdabd2de34220f8f2b0dcff5e6713f
073,10,tradeoffs,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,"Most ethical issues are trade-offs, not slogans",Classified,89bd67ed54c97cc2545f5b59c90615f11db002d5ee56a4fdd653b0348381e118
073,11,explanation-tradeoffs,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,"Most ethical issues are trade-offs, not slogans",Classified,de1b482a5585c8c94bb5f5e0ff4b98d02dbf38d8dfe1c970d9169d575ca60feb
073,12,method,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Use a balanced evaluation structure,Classified,d65315cc2e3fcda1e71d3187fc328ee6585097e3f4e9006946e9779813263a1f
073,13,explanation-method,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Use a balanced evaluation structure,Classified,87de9c252488787dac56f484adaee0648f6ec82553123d75f0c22dae24282a63
073,14,mapper,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,"Map a decision to stakeholders, benefits and concerns",Classified,a46c5322aeb99a3bf03361073bf57f23d494b56937016e785c0fe875e75743c2
073,15,explanation-mapper,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,"Map a decision to stakeholders, benefits and concerns",Classified,d6f1841b194bf931ced2c7f9b4ecf243ced894f8b277746b8e001028606b1a54
073,16,builder,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Build a balanced paragraph,Classified,5b9c4a2187adc766e0742bc3e722679af6472bb987e1378d32aa9ee61761ff3e
073,17,examples,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Four balanced ethics answers,Classified,8f0183de4ef23ee00567c538533bc023b6c2739821be4f366a13973061c2944c
073,18,practice,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Check core vocabulary before writing paragraphs,Classified,91a5ddd0c476d367730d44bb61830b765fae3622facdad31a5d9df5804acf979
073,19,debug,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Repair answers that sound opinionated but do not analyse,Classified,b301d598347be6b224d4e06abe1e6b20147782a30b0a847ff2d729f6b0f600a4
073,20,exam,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Cambridge-style ethics questions with expandable MS,Classified,959441376e48a7fc9f15c1769b5f898aac8a9c5154316ead61db71a45b9d52ba
073,21,summary,remediation-v2-stage3-optional-073,OPTIONAL,EXTEND,,Ethical issues in six exam-ready ideas,Classified,ccfde424f9abc75ee72a3379a78ae132df735fd5076589d5bd13bb267e66daae
073,22,homework,homework,AFTER_CLASS,HOMEWORK,,Practise balanced evaluation,Classified,ba8953520818f158a1f5072c4ab551ab8cde1e853b6ce5a55e395fe02aad231d
074,1,overview,overview,CORE,TEACH,,Data can be useful. It can also become a diary someone never agreed to write.,Classified,9927bb33f4d2bc8bd70712718226dac61c2585e49923539c1fa2541790024943
074,2,delivery-02,overview,CORE,TEACH,,Why this matters,Classified,bee52c3368838c8c68405a30eff94be300e36623085ae9a73fa3e119f99d32d5
074,3,hook,hook,CORE,ASK,,"A fitness app asks for step count, heart rate, location, contacts and microphone access. Which request is most suspicious for its stated purpose?",Classified,2a4e2251de47ed055fc0d4d851634fd54c1b67f4df466e1623768604a4ad8630
074,4,privacy,privacy,CORE,TEACH,,Privacy is control over personal information,Classified,3b8c97bb718a472501e7d6e2de2f95cdb19c0e2fd1200e6cabbe8b92a881093d
074,5,explanation-privacy,privacy,OPTIONAL,EXTEND,,Privacy is control over personal information,Classified,bcdee1524cb493a5b45244d62db58b0f247ebd766812b913cca558a71edd94fd
074,6,surveillance,surveillance,CORE,TEACH,,"Surveillance can protect people, but it changes behaviour and trust",Classified,48c6a4f9fd0db3e4676f14be4111c5c641cb45f25a2e86480fb6327da90a879e
074,7,explanation-surveillance,surveillance,OPTIONAL,EXTEND,,"Surveillance can protect people, but it changes behaviour and trust",Classified,e8a7d99fcbf4fedd702ab3781c34b7e61ade5044581a4d157e9fd15e0b597200
074,8,protection,protection,CORE,TEACH,,Data protection reduces misuse and unnecessary exposure,Classified,772d6e944995ca657a89e07b771b484c610a51a54d2656d78b4deb2b54132aa1
074,9,explanation-protection,protection,OPTIONAL,EXTEND,,Data protection reduces misuse and unnecessary exposure,Classified,753c1803c09ee32d043c97e2c58fc6f78df4fa3afefe89fb40a43f6fad107bc6
074,10,principles,principles,CORE,TEACH,,Good answers link a principle to a concrete risk,Classified,92826fc431991fd174ae259cb679112bf9688134563414027507f735b8aa4693
074,11,explanation-principles,principles,OPTIONAL,EXTEND,,Good answers link a principle to a concrete risk,Classified,01c1af2309e5cd53bd3c1ea78a874bd7c2273b623df2732443f1e1d741d7085d
074,12,method,method,CORE,TEACH,,Use a privacy impact answer structure,Classified,772c8127d3ed3ac8cb9a2b572e30fc9d26d64e26892a9576ede3e90840c19e4b
074,13,explanation-method,method,OPTIONAL,EXTEND,,Use a privacy impact answer structure,Classified,607163ea63986b22bf2d09037b55af84d7f1db52aafcbebc2c6e500637144035
074,14,scanner,scanner,CORE,TEACH,,Find the privacy risk in a data collection scenario,Classified,71451ac9dfd7b4eea0e3a2ae61cbd5b6b8abf0e711fa4150104ab466e94fbb6e
074,15,explanation-scanner,scanner,OPTIONAL,EXTEND,,Find the privacy risk in a data collection scenario,Classified,ea1a77e8ddcd9292462398feca43e13dd6ad7af44d766ddaa68db9136f83e16f
074,16,checklist,checklist,CORE,TEACH,,Choose a weak policy and see what is missing,Classified,28bfec306e8fe89e68e9720d22f9bb9b4fcf7dde214fb482acf9f56feeb4bb67
074,17,explanation-checklist,checklist,OPTIONAL,EXTEND,,Choose a weak policy and see what is missing,Classified,7acb6b8de8077a209e6c8a45483abdc0fd7b6cc91c70911181b5511b883d90bb
074,18,examples,examples,CORE,TEACH,,Four model answers with privacy impact reasoning,Classified,97299cbd152dd350261e86ee25a35a711d8a8dc311131f396e8725b26454d776
074,19,practice,practice,CORE,PRACTISE,,Check the vocabulary before writing full explanations,Classified,37777800bcc37282c5365b8d8434b732bda4598d098c51069cff2b617e431462
074,20,debug,debug,CORE,CHECK,,Fix privacy answers that are too vague or too absolute,Classified,7befcdd696c7b48ae3767f8318f554a8ac3c590c4eb825ac4f1a252308a8a05b
074,21,exam,exam,CORE,EXAM,,Cambridge-style privacy and data protection questions with expandable MS,Classified,eeaccc4698264e111a41d9e4a2187fe77184e17d3ef9a6e3b42072f99a60489c
074,22,summary,summary,CORE,CHECK,,Privacy and data protection in six exam-ready ideas,Classified,983ed4b46179aed3b618b47189e80f799145ba2e92ee6c917d49c5f18a6b4a8b
074,23,homework,homework,AFTER_CLASS,HOMEWORK,,Practise privacy impact analysis,Classified,d7ce5ae22391e84286e9780bdbb7f4eae472758aafce260485f1e9c0ed064a12
075,1,stage2-completion,stage2-completion,CORE,TEACH,,"Copyright legislation, FSF, OSI and licence permissions",Classified,a625ecd590f74cb86740b706a8d3bac9c11b4b98ba30dbfd31e839cc38b3a860
075,2,explanation-licensing,licensing,CORE,TEACH,,A licence grants permission under conditions,Classified,a76a0acc99bc89af715789bc6c0f7012da6cf48a249da2de97268f015cf461d4
075,3,stage2-practice,stage2-practice,CORE,PRACTISE,,"Copyright legislation, FSF, OSI and licence permissions: apply and assess",Classified,184d272d0d98a1dd816fd3c953f98b680b06e90500f782eb582c9dfffd5560a3
075,4,overview,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,"If you can download it, that does not mean you own it.",Classified,895dd37f7eb0d198ccd2ad8897447acbf9580c7b586b181e812f21c68f029c27
075,5,delivery-02,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Why this matters,Classified,3a10198951dba943d6b328d44f9bef3ba7280ee61262c98c8fc7afc187c255d9
075,6,hook,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,A student copies code from an online repository into coursework. The repository is public. Is the copying automatically allowed?,Classified,5e1f712c47f0fcc7b6dc11f240b18994ceefa708b1f0741a79afb506cd484307
075,7,ip,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Intellectual property protects created ideas and expressions,Classified,9083f0ab813c0f8cd4b4c2446fdc6b7dff028590795fad85785e286deb75dc1a
075,8,explanation-ip,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,What intellectual property can protect,Classified,af7c827a1b06eb82a99c306619bdce8f46a514ef1aba325e3745abbbe075f3f5
075,9,copyright,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,"Copyright protects expression, including software code",Classified,1b4c381de935e71e513330b0d3c27d594a34c70eb28f48c28671bb8c0392202c
075,10,explanation-copyright,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,"Copyright protects expression, including software code",Classified,452bc4e54bfc1e193771afb553adb78ca0419af48cddd5bca509167648bf7cb2
075,11,patents,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,"Patents protect inventions, not every line of code",Classified,7faf1ffee50f7070f97ee57ff78e4f8f5f180085abcaca782e75d9fec580b50f
075,12,explanation-patents,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,"Patents protect inventions, not every line of code",Classified,7b4f74d1f2f1952b107f198d7bd0c05055c54419806baa96faeba21863ca45b3
075,13,licensing,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,A licence grants permission under conditions,Classified,f79d293ca2367e4781da27770b6c79f8147fe1f38af1a002678c542807ab43ad
075,14,compare,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Do not confuse protection type with permission type,Classified,8be3cf192b81e28eeb5bb1fe24d52fccae77fdeb5ba1cb72a60aeb5fe67a3653
075,15,explanation-compare,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Do not confuse protection type with permission type,Classified,54d793f4bc62bf4eea18926a475c38810434fc050c7b7b6fd8b73f51ef9e09ce
075,16,matcher,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Choose the likely permission issue,Classified,fde045dcf8cf2c2025a65fb14d7b7b42dc43d6b97090f229a5740c5ca394394f
075,17,explanation-matcher,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Choose the likely permission issue,Classified,dda85f4e21d03c53753d3147d148d176126004c3b65a68e0eeed1d12a7c3b891
075,18,checker,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Does this use sound permitted?,Classified,e0cd2b392aab51c56f9f1e0ce67d5d054a75c838118bd7619c0a5590c6288d2d
075,19,examples,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Four model answers for IP and licensing scenarios,Classified,0f3d6342fb3caab80d87b506b62b551fffae3105bd5cc138fde5e61052279d92
075,20,practice,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Check core vocabulary before writing scenario answers,Classified,e15843219ad1d1d01b11b3761a199c6a1e8cccc5fcc338bd8300ea48e3cc4434
075,21,debug,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,"Fix IP answers that confuse access, ownership and permission",Classified,6a355cd8bc40e23b3ea57223b344dbb43e68dbf70d505cfcbfe050056cb452ef
075,22,exam,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,Cambridge-style IP questions with expandable MS,Classified,8b34c5aff9fc9ba1e69bb110b6619bf5ae58f1210f7a349cab88b0d58fd91aa2
075,23,summary,remediation-v2-stage3-optional-075,OPTIONAL,EXTEND,,IP and licensing in six exam-ready ideas,Classified,00d8fec9cfbbf962c15c1a32b7621bc3e02ee7fa0359cff27bbdb0f8a94b4b99
075,24,homework,homework,AFTER_CLASS,HOMEWORK,,Practise permission-based reasoning,Classified,b5dd9dceb541a07e8fedc83e6566ab1332b88eb94e2c23ec2e3ec7179ef9e479
076,1,stage2-completion,stage2-completion,CORE,TEACH,,Shareware and commercial licences,Classified,2a7d9b0aac30b5c30a1e72ccb989fa3d422c2d1a98c54757f005d73aa4e6ba99
076,2,stage2-practice,stage2-practice,CORE,PRACTISE,,Shareware and commercial licences: apply and assess,Classified,66b575abd66dddfa647d9161765013e35e333c2bd59ca2952941d6d31f8aceaa
